"Início dos relatórios","Término dos relatórios","Nome da campanha","Veiculação da campanha","Orçamento do conjunto de anúncios","Tipo de orçamento do conjunto de anúncios","Valor usado (BRL)",Resultados,"Indicador de resultados","Custo por resultados","CPM (custo por 1.000 impressões) (BRL)",Alcance,Frequência,Impressões,"CTR (taxa de cliques no link)","Cliques no link","CPC (custo por clique no link) (BRL)","Visitas ao perfil do Instagram"
2025-01-01,2025-06-30,"CP35 [Conversão] Stonic",inactive,50,Diário,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"CP36 [Conversão] Seguros Campanha",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"CP37 [Conversão] Seguros Campanha",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"CP34 [Conversão] CERATO Emplacamento",inactive,15,Diário,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"CP40 [Conversão] Stonic",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"CP41 [Conversão] Stonic Gramado",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"CP41 [Conversão] Stonic",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"CP42 [Conversão] Stonic — Cópia",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"CP44 [Conversão] Stonic taxa 0",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"CP42 [Conversão] Stonic",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"CP45 [Engajamento] FVB",inactive,35,Diário,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"CP46 [Engajamento] FVB - insta ju",inactive,25,Diário,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"CP23 [Conversão] Bongo 60x 4x4",inactive,15,Diário,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"CP70 [Conversão] Niro",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"CP71 [Conversão] Niro",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"CP73 [Conversão] Niro — Cópia",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"CP73 [Conversão] Niro — Cópia — Cópia",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"CP73 [Conversão] Niro",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"CP74 [Conversão] Sportage",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"CP78 [Engajamento] [Gramado]",inactive,20,Diário,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"CP75 [Cadastro] Niro",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"CP81 [Whats] Hibridos",inactive,25,Diário,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"CP82 [Conv] [Bongo]",inactive,25,Diário,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"CP74 [Conversão] Sportage outubro",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"16 - MS [Conversão] [Pag RockFunnels] - Sportage Bônus 16K",inactive,30,Diário,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"MS 13 - [Cadastro][FB e Insta] - Bongo 60X - 2021",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"13 - MS [Conversão] [Pag RockFunnels] - Cerato",inactive,10,Diário,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"14 - MS [Conversão] [Pag RockFunnels] - Bongo",inactive,20,Diário,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"15 - MS [Conversão] [Pag RockFunnels] - Bongo",inactive,20,Diário,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"17 - MS [Conversão] [Pag RockFunnels] - Sportage Bônus 16K — Cópia",inactive,30,Diário,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"CP16 [VideoView] BONGO",inactive,20,Diário,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"20 - MS [Conversão] [Pag RockFunnels] - Cerato — Cópia",inactive,20,Diário,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"CP19 [Conversão] Sportage Fipe",inactive,20,Diário,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"20 - MS [Conversão] [Pag RockFunnels] - Cerato",inactive,20,Diário,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"21 - CERATO - LEAD",inactive,20,Diário,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"CP22 [VideoView] SPORTAGE com ICO",inactive,10,Diário,0,,,,0,0,0,0,,,,0
