"Início dos relatórios","Término dos relatórios","Nome da campanha","Veiculação da campanha","Orçamento do conjunto de anúncios","Tipo de orçamento do conjunto de anúncios","Valor usado (BRL)",Resultados,"Indicador de resultados","Custo por resultados","CPM (custo por 1.000 impressões) (BRL)",Alcance,Frequência,Impressões,"CTR (taxa de cliques no link)","Cliques no link","CPC (custo por clique no link) (BRL)","Visitas ao perfil do Instagram"
2025-06-01,2025-06-30,"53 - [Conversão] [NK 150] — Cópia — Cópia",inactive,20,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"53 - [Conversão] [NK 150]",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"54 - [Conversão] [Lindy]",inactive,10,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"61 - [Conversão] Master Ride",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"62 - [Conversão] Master Ride — Cópia",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"70 - [Conversão] [Chopper 12.999] - Junho/23",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"71 - [Conversão] [NK 150] - setembro",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"72 - [Conversão] Master Ride - junho/23",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"73 - [Conversão] [DR 160 19.996] - setembro",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"74 - [Conversão] [DK 12.999] - junho/23",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"75 - [Conversão] [Lindy] junho/23",inactive,7,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"76 - [Conversão] [DK 12.999] - junho/23",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"69 - [Conversão] Master Ride - setembro",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"CP124 [Cadastros] DK 160 - JUNHO 24",inactive,12.09,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"08 - [Conversão] [Chopper]",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"09 - [Conversão] [DK150]",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"09 - [Conversão] [DK150] — Cópia",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"10 - [Conversão] [DK150] R$ 11.999",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"11 - [Conversão] [Chopper]  - Interesse delivery",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"12 - [Conversão] [DK150] R$ 11.999 - Interesse delivery",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"12 - [Conversão] [Chopper]  - Interesse delivery e mais",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"33 - [Conversão] [Lindy]  - Interesse delivery",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"45 - [Conversão] [Motos Emplacadas]",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"46 - [Conversão] [Motos Emplacadas] — Cópia",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"50 - [Conversão] [Chopper 12.999]",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"51 - [Conversão] [DK 12.999]",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"54 - [Conversão] [DK 12.999] — Cópia",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"51 - [Conversão] [DK 12.999] — Cópia",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"43 - [Conversão] [NK 150] — Cópia",inactive,7,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"51 - [Conversão] [Chopper 12.999]",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"52 - [Conversão] [NK 150]",inactive,20,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"54 - [Conversão] [DK 12.999] — Cópia — Cópia",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"55 - [Conversão] [DK 12.999]a",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"56 - [Engajamento] - Salão de Motos Iguatemi",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"60 - [Conversão] Master Ride",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"50 - [Conversão] [Chopper 12.999] - Jan/23",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"51 - [Conversão] [DR 160 19.996] - Jan/23",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"52 - [Conversão] [DK 160 CBS] - Jan/23",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"CP123 [Cadastros] DK 160 - JUNHO 24",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"02 - [WhatsApp] [Imagens Oferta]",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"02.1 - [WhatsApp] [Vídeos]",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"03.1 - [VideoView] [Motos Pequenas]",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"04 - [WhatsApp][Interesse Valor Alto] [DK150]",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"05 - [Envolvimento] [Pós Vendas Suzuki]",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"03 - [VideoView] [Motos Grandes]",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"07 [WhatsApp] [Dia dos Namorados]",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"18 - [Conversão] [CBO] [V-Strom] - Preço na LP",inactive,15,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"CP23 [VideoView]",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"23 - [Conversão] [CBO] [V-Strom]",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"24 - [Conversão] [NEX]  - Interesse delivery e mais - Insta",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"25 - [Conversão] [Chopper]",inactive,13,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"26 - [Conversão] [DK]  - Interesse delivery e mais",inactive,13,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"27 - [Conversão] [NEX]",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"28 - [Conversão] [CBO] [V-Strom]",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"29 - [Conversão] [Lindy]  - Interesse delivery",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"30 - [Conversão] [V-Strom 1000 XT]",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"31 - [Conversão] [V-Strom 1000 XT]",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"37 - [Conversão] [Lindy]  - Interesses e rmkt",inactive,5.32,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"56 - [Conversão] [DK 160]",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"63 - [Conversão] [DR 160 19.996] - Jan/23",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"68 - [Conversão] [DK 160]  - Maio/23",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"80 [Conversão] [DK] setembro",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"81 [Whats] Zontes",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"CP122 [Cadastros] NK150 JUN",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"06 - [WhatsApp] [Imagens Oferta]",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"19 - [Conversão] [Chopper] — somente insta",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"20 - [Conversão] [DK]  - Interesse delivery e mais — Insta",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"21 - [Conversão] [GSX e Hayabusa] — somente insta",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
